epoch,acc,loss,val_acc,val_loss
125,0.5487477794461392,1.2073318029198263,0.5731401488031309,1.1620768280987888
126,0.5475286495710907,1.2030463801510236,0.574811920830884,1.1522421492743737
127,0.5475983141071433,1.203715323895271,0.5575369155591297,1.2101159648796946
128,0.5491657668576145,1.202744599008864,0.5792699897104931,1.1398398894624613
129,0.5484691211856634,1.2048659524746859,0.5704931693593251,1.1621271003152907
130,0.555191751678119,1.195612547136764,0.5321816640723612,1.233649125418712
131,0.5529973179069764,1.1924171487782382,0.5617163525414222,1.182754848113994
132,0.5558535650675106,1.1882410038559368,0.5738367194060198,1.1374436251281463
133,0.555783900532496,1.1828102017483735,0.5585121179057151,1.163911753401314
134,0.5479466369119764,1.195337947439992,0.564641958505837,1.182774719503737
135,0.5523703368468579,1.191564577160395,0.5118417368107235,1.3194447983171522
136,0.5538332926852895,1.1872485821231074,0.570771802024743,1.1557638494624305
137,0.5519175171445183,1.1878493276358755,0.5720256295093556,1.169829607931609
138,0.5570378627160562,1.1867523135683489,0.5663137329915136,1.193416411114722
139,0.5569333658268544,1.1820300319708106,0.5908330969282032,1.1336683769201494
140,0.5602772649525641,1.1782810096643723,0.5813597065886271,1.1614766861360097
141,0.5573165209204755,1.1866604138153125,0.5392867064045876,1.2817646489315426
142,0.5569333658683777,1.1807128201707278,0.563527442898947,1.224907072856254
143,0.5587794768294968,1.1719605850822115,0.5909724123391908,1.1304624787310964
144,0.5510118778218479,1.1923392395759111,0.5632488140740346,1.1810394421066206
145,0.5540771186424442,1.1798976741451144,0.5565617107546207,1.2250711598347144
146,0.5564805461598097,1.1802497641860623,0.5757871240991908,1.153815230143439
147,0.560799749200299,1.181944968392389,0.568124822427317,1.173807153996733
148,0.5558535650945008,1.1732218095578513,0.5600445752905816,1.206349858918141
149,0.5586749799963515,1.175370330089536,0.5593480060702747,1.1986066557697415
150,0.5609739105892204,1.172374071976563,0.5721649450739634,1.1862382249733836
151,0.5619492145154189,1.162180859714787,0.5842853134747633,1.1286995862562632
152,0.5664425789510582,1.1569468606215518,0.5877681781643445,1.1207395340364004
153,0.562227872817418,1.16465668531042,0.5925048718747404,1.1129924811653256
154,0.5665122435722336,1.1586689619589652,0.5891613232106278,1.1426026750471174
155,0.5658155978795208,1.158676973309876,0.5617163522341817,1.2142230161686534
156,0.5695426521434892,1.1500117476820517,0.5550292518335519,1.2122216820716858
157,0.5665122435099487,1.161726253259983,0.5638060717238593,1.185933508516587
158,0.5604165941243253,1.1677738925399084,0.593898020607909,1.1230165998345798
159,0.566756069538731,1.159255938082513,0.5459738054226354,1.2400542986147183
160,0.564526803434163,1.1672584299815478,0.5617163537703839,1.1947926878929138
161,0.5648402939616269,1.1639414060335473,0.5647812700763191,1.184902427122765
162,0.5681841931350885,1.157216275924633,0.5782947859813258,1.1550629148163747
163,0.5698213103946222,1.1536554539148418,0.526609081736545,1.2795880928481977
164,0.5660942561752914,1.1596286214358413,0.5816383361816406,1.1410991408161282
165,0.5668257340882787,1.155864381593756,0.547784894858439,1.1859289318630375
166,0.5700651363310152,1.141961525322323,0.572861516137713,1.136253041397665
167,0.5725730607054019,1.1372767082679616,0.5707717972625163,1.1585815960598975
168,0.5608345814735157,1.1611769481480751,0.5766230127246109,1.145397452963996
169,0.5651886168349736,1.1567501045493331,0.5794093002056339,1.132866238503112
170,0.5637256609321807,1.1595938273402,0.5796879348681145,1.1409755625675635
171,0.5708314465743138,1.146106754161002,0.5419336856947732,1.213952569310198
172,0.5702392978060976,1.1466196722058177,0.5856784603644892,1.132435496013189
173,0.569612316720027,1.1453955857215363,0.5927835019286146,1.1204747404019857
174,0.5655021073510187,1.1586612545109796,0.5656171597770809,1.1534905200152052
175,0.5699606395103269,1.1479992671979375,0.5785734144989977,1.139210637389999
176,0.56908983244634,1.1537427482711613,0.5738367210958422,1.1651641056709683
177,0.5668605663915999,1.1559140227291003,0.5656171597770809,1.2113030672687846
178,0.5712842662558917,1.139673478451637,0.5902758348233921,1.1223504841327667
179,0.5794001881192398,1.1217950234123646,0.5873502323922423,1.1133271050207394
180,0.5799923369227509,1.1197740833788126,0.590415153921265,1.1023579433406752
181,0.5837542234329458,1.1136104307552046,0.5957091089683709,1.0925257040053298
182,0.5855306698382887,1.1125986543526043,0.5997492296179545,1.0847520874333136
183,0.5888049043542419,1.1090098464537566,0.6026748372721917,1.0816725679894084
184,0.5877947681745502,1.1097121902541758,0.6021175788542659,1.0801326165494232
185,0.5898498728247977,1.1039925689104977,0.6050431838969594,1.0759417285624238
186,0.5874464453489555,1.1131886547957723,0.6025355204786222,1.079482651555661
187,0.589884705142652,1.1035365401326171,0.5998885447217017,1.0800383748467435
188,0.5846946950682802,1.1080685017678533,0.6047645550720471,1.0767155003916358
189,0.5824305966603909,1.1117343783332925,0.6035107237469289,1.084193926496604
190,0.5877251036187741,1.1054155443432963,0.6008637482972489,1.0843169363503604
191,0.5893970532138094,1.1054742069153698,0.6029534648681424,1.0786606337606293
192,0.5820822738410246,1.1066663418656926,0.6033714098721435,1.0750279847494106
193,0.5873071162488219,1.106263936211636,0.6026748357359896,1.0738245552962589
194,0.5858789926130173,1.1036001110077736,0.6018389481859109,1.0766409586385353
195,0.5867497997392893,1.1051625412182897,0.603650037314474,1.0784683885033597
196,0.5859486571926695,1.1028391880161763,0.6065756432788888,1.068471730062642
197,0.5898847051551089,1.1017147354365615,0.6047645536894651,1.070164102561695
198,0.5871677870978225,1.1025241343154317,0.6047645550720471,1.0785756510557587
199,0.585669998923889,1.1093445284380143,0.6054611290545807,1.0746338155466257
200,0.5867846320218487,1.1039693269067234,0.6058790719078988,1.0737019611388137
201,0.5895363823295142,1.106680320777416,0.6058790709861775,1.0712122023105621
202,0.5859138249454049,1.1024961051383178,0.604207296500501,1.0761868523568223
203,0.5885610784053918,1.0989127153263865,0.6065756435861293,1.0702272137415778
204,0.5874812776377435,1.1045020066640017,0.6064363294041034,1.0752558434746928
205,0.5875857744999551,1.1000806250464743,0.6039286673683482,1.0757677124947618
206,0.5868891288217754,1.1044037159597317,0.6046252416581223,1.0751040476499145
207,0.5901981956711541,1.1015461776368591,0.6043466117578683,1.0759538968199307
208,0.5905465185382722,1.1025319714012878,0.6035107226715875,1.0771486998833333
209,0.5921488035297796,1.0982683818767742,0.6057397572650123,1.0753618739929396
210,0.5907555122014485,1.1020656690240767,0.6060183868580258,1.0740147076316715
211,0.5864014769022756,1.1083971918378739,0.6030927815080918,1.0785603572412865
212,0.5901981956711541,1.0973426707797698,0.6043466106825268,1.0791799994473605
213,0.5896060469091663,1.1000028100231813,0.6115909675040196,1.069928372950898
214,0.5874464453697171,1.102290681144354,0.608247418839907,1.069779705448249
215,0.5898150405484667,1.0984596442626502,0.6072722160324608,1.0717393187517972
216,0.5915218224291758,1.0995525135391537,0.6078294758329686,1.0751198044757253
217,0.590302692512604,1.0981174549022028,0.6056004401642022,1.0762080823637776
218,0.5903375248076205,1.098835170603275,0.6061577010400516,1.0726188172384636
219,0.5883869170133561,1.0980268945148852,0.6037893536471829,1.080222429073963
220,0.5892925563246078,1.0985846906841235,0.6089439935905417,1.0767709652787631
221,0.5894318854548456,1.0968704445554178,0.6088046791012754,1.0706056848014753
222,0.5943084050546956,1.0934869483818666,0.6100585084293306,1.0687662178708106
223,0.590546518523739,1.0952850488947203,0.6089439928224406,1.0678830069979441
224,0.589571214578855,1.0975490966317065,0.6082474191471473,1.068119941605735
225,0.5909296736464265,1.0981988467045383,0.6075508465471956,1.067842355708486
226,0.5894667177675095,1.098898335814314,0.6068542742544842,1.0686238681532674
227,0.5928454491726645,1.0963780213192948,0.606157701961773,1.0683633863311452
228,0.591069002735141,1.0947976627711604,0.6069935888973708,1.0680978866582065
229,0.5902678602300445,1.0974984370145293,0.6064363309403056,1.0683276892937337
230,0.5893622208959551,1.0976952174069545,0.6082474205297294,1.068196345543124
231,0.5921836357770442,1.0937403081132682,0.6067149591507371,1.0670640539262712
232,0.5890138980433702,1.0974570638504209,0.6069935888973708,1.0670285756440507
233,0.5906858476685101,1.0943794078041948,0.6089439934369215,1.0673241922535848
234,0.5898150406045232,1.0918803499627667,0.6089439928224406,1.067537179312755
235,0.5895015499992029,1.0938900394280913,0.6092226216473531,1.0669376874707408
236,0.5911386673064885,1.0931224404775202,0.6067149591507371,1.067188044184262
237,0.5895015499992029,1.0976906390253074,0.606993589050991,1.0672409291734402
238,0.5890487303882147,1.0980753942012471,0.608526048893781,1.0679948535776629
239,0.5926016232092812,1.0907538489590511,0.607550846854436,1.067850374376651
240,0.5866801351118853,1.0921664550480554,0.6082474200688687,1.0673421833318533
241,0.5886655752385371,1.0955264583609439,0.6082474202224889,1.0677539995036174
242,0.5910690027143793,1.0929709271065198,0.6088046783331743,1.0676914499592536
243,0.5880734264765494,1.0963127341380567,0.6085260499691226,1.067253404056903
244,0.5909296736256647,1.0970522411324113,0.6083867347117552,1.0673711539543782
245,0.5903723570694183,1.0934974271645137,0.6074115331332708,1.0675314551161736
246,0.5903723571254748,1.0960185577401116,0.6053218136435932,1.0683925956794895
247,0.5885959106526565,1.0972083450513905,0.6065756452759516,1.067717167212791
248,0.5919746420910301,1.096426314443766,0.6075508471616765,1.0683538154842926
249,0.5921139711973921,1.0955895608966886,0.6089439938977822,1.0681331458779955
250,0.594029746758925,1.09166516776103,0.6088046777186934,1.0676948372850712
251,0.5939600821668158,1.0890354034299325,0.6088046784867945,1.0680975603688623
252,0.5919049775373301,1.0907952120745168,0.6093619373655811,1.0680993257724132
253,0.5869936256756823,1.096671606900654,0.609083308079808,1.0670175109941935
254,0.5920791389086042,1.0938811383716092,0.6085260492010215,1.0669686871091115
255,0.5950398829739114,1.0907504745667298,0.6095012509331261,1.0667150069757836
256,0.594552231021193,1.0895748510185987,0.6092226225690743,1.0669354246449225
257,0.5892577240835716,1.092858763327232,0.6082474199152484,1.067150685590567
258,0.5933331010807453,1.0955894292366326,0.6088046784867945,1.0671443751792318
259,0.5912779964606023,1.095059823274006,0.6090833065436059,1.0667985766818844
260,0.5906510153859506,1.0971955665081594,0.6074115314434484,1.0671298049159885
261,0.5908600090543173,1.0957907784748753,0.6081081051187417,1.0668164172123389
262,0.5911038350446907,1.0961255920382187,0.6088046775650733,1.066648627986613
263,0.5940994113271582,1.0930923178857919,0.608804677411453,1.0665931323754418
264,0.5944477341849335,1.0892319676187527,0.6089439925152001,1.0665905764422465
265,0.5937859207955418,1.0918714135595613,0.610197824301179,1.0672869734542887
266,0.58991953743144,1.0935697746009445,0.6113123414442712,1.068284373615206
267,0.5909296736049031,1.0950630876689857,0.6097798805261395,1.0678524657623054
268,0.5896060468977474,1.0944109284652306,0.6086653644583889,1.0673197553944342
269,0.591765648392559,1.0949008460162621,0.6079687903222349,1.0674691559727658
270,0.594238740468815,1.0900931913379575,0.60852604812568,1.0679115708341305
271,0.5911038349969389,1.0943125638536095,0.6090833068508463,1.0676430608193899
272,0.5908948413223436,1.0913928628711103,0.6088046777186934,1.0671812443389106
273,0.5903375248076205,1.094438868192816,0.6097798809870002,1.0672828708727335
274,0.5931241074476734,1.0941615018348319,0.608665363843908,1.0681384835661072
275,0.5924274617757223,1.092925350802824,0.608804678794035,1.067734313379858
276,0.5928106168423531,1.0926793437753337,0.6089439928224406,1.0670971596978374
277,0.5888049043957652,1.0967596541826634,0.6101978239939385,1.0669404769066684
278,0.5911734996035811,1.092081512726023,0.6093619375192013,1.0677397085219313
279,0.591765648416435,1.0951308868842304,0.6100585099655328,1.0679681900235796
280,0.5933331011222686,1.0935335230887955,0.6096405657296328,1.0684153452976464
281,0.5957713608661371,1.0874042158868604,0.6089439926688204,1.0678460422864895
282,0.5876206067887431,1.097933038934744,0.6097798816014811,1.0677306830268545
283,0.5934027656666259,1.0908905276746776,0.6086653635366676,1.0676714498357676
284,0.5899543697347611,1.0932115563953004,0.6088046786404148,1.0679842596201552
285,0.592810616890105,1.0946697189066368,0.6100585079684699,1.0673045294800985
286,0.5904768539108682,1.0971692421061021,0.6085260493546417,1.0670575302900727
287,0.5881430910416683,1.0952087701552464,0.6099191934792036,1.0668346602277659
288,0.5931589396887096,1.091582008196919,0.6097798796044183,1.06683853022831
289,0.5946567278595287,1.0897702030172385,0.6095012506258857,1.0669369645339926
290,0.5907555121775725,1.0913474212192253,0.6100585085829509,1.066789062981753
291,0.5883869170133561,1.0965783882466655,0.6096405648079115,1.0667945438439084
292,0.5894318854403124,1.096363915977377,0.6097798802188992,1.066975749337796
293,0.5930544428503739,1.091519614439274,0.6097798799116587,1.0669515258872633
294,0.5914521578495238,1.0939575325230653,0.609919194400925,1.0669311404842692
295,0.5931937719774976,1.0930236462179141,0.6093619364438597,1.0668977250143425
296,0.5931241074269118,1.086833549827247,0.609919194400925,1.0667214298371188
297,0.593228604260057,1.0923538070814776,0.6095012509331261,1.0667408919825996
298,0.5914869901320832,1.09320112659771,0.6095012509331261,1.066723198927555
299,0.5940297467879913,1.0948060774795687,0.6095012509331261,1.0667912726549758
300,0.5933679334255897,1.0906386867976827,0.6096405654223924,1.0667505267354631
301,0.5928454491871976,1.0950953795446565,0.6099191947081655,1.0666937090686917
302,0.595039882967683,1.0935240482049924,0.6095012512403665,1.0667733451754777
303,0.5906510153506558,1.0946405573263949,0.6095012512403665,1.066770729944878
304,0.5927757845660222,1.093568334161245,0.6092226214937329,1.0667837212995155
305,0.5942387404418248,1.0876847433422696,0.6093619361366194,1.0668144619341977
306,0.5894318854548456,1.09416559686016,0.6089439922079598,1.0667640127472042
307,0.5952140444012419,1.0922594276473268,0.6093619364438597,1.0668499626449703
308,0.5895363823440474,1.09634356168774,0.6086653636902878,1.0670059495365496
309,0.5918701452402374,1.093929575368144,0.6089439925152001,1.0669774216474945
310,0.5948657215611141,1.0931082449926346,0.6090833073117069,1.0670213253842187
311,0.5913128287275905,1.0957478362692035,0.60936193659748,1.0670766295845975
312,0.5916959838212116,1.0904958969232343,0.6089439928224406,1.066940785990548
313,0.593994914470137,1.0915318216382783,0.6096405657296328,1.0671023105837636
314,0.5918004806958802,1.0946241036250037,0.6097798802188992,1.0672445045304053
315,0.5929847782821407,1.0925042805051666,0.6095012509331261,1.0672056008245527
316,0.5912083318747217,1.0931641451305696,0.6097798802188992,1.0671341772546474
317,0.5903723570694183,1.0963450427497001,0.6095012510867462,1.0671504505516327
318,0.5962590128157412,1.0887073668704776,0.6090833076189474,1.067119186379246
319,0.59002403429988,1.088938061315449,0.6095012507795059,1.0670316164026554
320,0.5927061200424265,1.092642095342334,0.6090833073117069,1.06703830594869
321,0.5929499459871242,1.0936348099349629,0.6093619364438597,1.0671415199938508
322,0.5934724302379734,1.0963806157376377,0.6093619362902396,1.0671338482001393
323,0.5931937719567358,1.0889270348319515,0.6090833074653271,1.0673385130375932
324,0.5943780695938625,1.0919865107784625,0.6096405660368732,1.0672286045305508
325,0.5945870632528865,1.090215886628276,0.6088046783331743,1.0672869814425399
326,0.5938555853191374,1.0903476429644154,0.6090833073117069,1.067270211337768
327,0.5897453760072237,1.0930241904141964,0.609640565883253,1.0672989801033257
328,0.593437597969947,1.0938976573954058,0.609640565883253,1.0672760181820269
329,0.5944129018878409,1.091199249798379,0.6097798802188992,1.0671233110821123
330,0.5881082587383472,1.09456389684231,0.60936193659748,1.0671713035745718
331,0.5906858476477485,1.0950099977066228,0.6097798803725194,1.0670264228103088
332,0.5912083318861405,1.0979490150764712,0.6093619362902396,1.0671568350079133
333,0.5942735727160796,1.0886735087083157,0.6093619362902396,1.0670854793381446
334,0.5949005538166834,1.0927445228609978,0.6096405655760126,1.0671104598291141
335,0.5924622940167584,1.091358265542009,0.6089439925152001,1.0670974248463345
336,0.592531958602639,1.094476852215521,0.6090833073117069,1.067009541791739
337,0.5932634365716828,1.0901098669565619,0.6095012507795059,1.0670148300141404
338,0.5896757114618283,1.0970560434411953,0.6090833068508463,1.067043696482157
339,0.5938904176639819,1.0906931429539792,0.6090833065436059,1.067132999294812
340,0.593507262523647,1.093455815565217,0.6089439920543396,1.0670315905944587
341,0.5893970532138094,1.0914683991321605,0.6092226218009732,1.067029539150061
342,0.5920443066468063,1.090820529758297,0.6089439926688204,1.0669763555231782
343,0.5898847051551089,1.0947342715653188,0.6090833071580867,1.0670035407715237
344,0.5875857744854219,1.0989842187972556,0.6096405654223924,1.0669544981312507
345,0.592497126326308,1.0918204270293128,0.6089439928224406,1.0669730195065135
346,0.594169075903696,1.0895707667810284,0.6090833076189474,1.0669121564049082
347,0.5906510153797221,1.0935326266709804,0.60936193659748,1.0668766916412669
348,0.5869239611230204,1.0958248145478393,0.6092226221082137,1.0668745815139455
349,0.5919398098053564,1.0907470509858874,0.6096405657296328,1.066967545710888
350,0.5904071893955772,1.0940325854485584,0.6095012509331261,1.066907873780457
351,0.5939600821875776,1.0889588683794822,0.6095012509331261,1.0668439321296732
352,0.5911734995828194,1.0893647106277884,0.6092226218009732,1.0669539988655405
353,0.5926016231469963,1.092876599566134,0.6095012509331261,1.0669471431024296
354,0.591835312957678,1.0895312454281167,0.6095012510867462,1.067057453172723
355,0.593751088471459,1.0927509905701582,0.60936193659748,1.0670855761188822
356,0.5938207530926344,1.0945000138696015,0.6092226218009732,1.067059252987203
357,0.5947960570105283,1.0889046160196236,0.6092226214937329,1.067063986333375
358,0.5953882058140394,1.0914310509767637,0.6096405654223924,1.0669185970861887
359,0.5912083319006737,1.0894968532304279,0.6092226218009732,1.0668761416808845
360,0.5900936988442373,1.0941475291225395,0.6092226218009732,1.0668177057787316
361,0.5942039081862555,1.0874586811658296,0.6092226214937329,1.066875069104519
362,0.5918701452755323,1.0936080050064008,0.6090833068508463,1.0668496123908722
363,0.5900936988297042,1.09252081123231,0.6092226218009732,1.0670174464737017
364,0.592322964942577,1.0909479706882579,0.6093619364438597,1.0670011077345032
